Student ID,Student Name,Program,Enrollment Date,Course Completion Rate,Average Test Score,Test_score,Alumni Donation,Semester,Faculty Rating,Alumni Engagement Score
d05d6497-0cbc-4073-8036-87fd5f52bbde,Nicholas Velasquez,Physics,2020-05-13,0.94,59.66,74.17,False,Summer,1.8,6.8
c8426e5f-c21e-4edc-8682-13d420f7b7ad,Sandra Walker,Physics,2022-12-24,0.81,69.22,81.85,True,Fall,2.6,7.7
6ac9ab1d-f3fa-4fa1-b592-189f4a97170e,Karl Bender,Business Administration,2020-11-08,0.97,78.46,88.2,True,Summer,2.6,3.0
e99bebfa-fbde-4a56-92da-38656c10b491,Edward Gonzales,Literature,2023-11-08,0.66,56.8,82.78,False,Spring,4.1,7.8
581f1c82-68dc-4ba9-a12f-dfd4dce42e8c,Jasmine Underwood,Computer Science,2022-02-28,0.72,62.3,87.05,False,Fall,3.3,3.8
7f45e09e-1441-4f53-a177-26162b3b17f5,Michael Hernandez,Business Administration,2022-05-21,0.79,90.45,68.9,True,Summer,1.8,2.5
48b64a1c-a319-4fba-b087-ead007632b24,Jessica Gardner,Literature,2022-04-25,0.88,98.06,92.37,True,Spring,3.7,3.1
f52adcde-3022-4a48-9e28-14a10b049fe9,David Walter,Business Administration,2020-06-25,0.77,51.21,88.05,False,Fall,2.8,1.3
860703a7-23fd-45d7-b5b0-aa500f7c791a,Aimee Frey,Literature,2022-08-27,0.92,81.01,57.35,True,Spring,3.2,9.9
82bba1f8-124e-4bb3-8ca5-25eb00069522,Brandon Martin,Art,2024-03-25,0.59,93.25,83.43,False,Fall,4.5,8.6
1796ba71-ea6c-450d-b2a9-67fe78b8513c,Robert Baker,Engineering,2021-06-06,0.73,73.53,87.47,True,Summer,4.4,6.0
61b89652-4979-4a5e-bc2d-8f7e848abd3d,William Roberts,Mathematics,2023-05-16,0.56,58.67,64.01,True,Summer,2.6,4.5
c0e81dd6-bea4-48b4-8133-ed9412933464,Joseph Quinn,Mathematics,2023-10-27,0.71,83.81,64.15,True,Spring,2.8,6.8
515db5ea-15d6-482a-b370-1763430ab29e,Peter Miller,Engineering,2021-07-24,0.5,52.22,85.31,False,Spring,2.6,2.1
ee1d02fc-2e23-4505-bf9f-4857eee373b8,Gabriel Diaz,Business Administration,2022-01-27,0.67,78.06,84.63,True,Fall,3.2,6.7
1e609605-b21e-42ac-bd33-9e581a0b3738,Mrs. Erika Tran,Art,2020-03-10,0.76,90.74,70.47,False,Spring,1.4,5.3
9434d7f8-5020-4cd6-898b-98a66e386cc1,Brian Parker,Physics,2022-05-22,0.66,54.36,99.94,True,Summer,3.6,5.8
733fcde5-1492-4035-93f2-eb9dcbb0afd6,Jared Vaughan,Business Administration,2020-03-11,0.51,78.8,71.08,False,Spring,3.4,9.2
7e421cb1-282f-4a88-9e6e-b5a4c2f72ccc,Robert Phillips,Computer Science,2021-02-27,0.63,84.95,97.88,True,Fall,2.4,6.5
1d50cefe-d620-4b76-91e3-23ce691978a8,Melissa Robertson,Physics,2022-11-10,0.82,64.31,79.86,True,Spring,4.7,6.0
99f361c3-e7c3-407b-b4da-7c0826fba4e0,Jose Garcia,Computer Science,2021-06-10,0.53,94.6,60.54,False,Fall,3.5,6.0
1632d96a-55c6-47d2-95b4-8adde17097f1,Alicia Davis,Business Administration,2020-02-07,0.51,51.43,72.26,True,Summer,2.6,1.3
df934125-9f19-47d6-b9e3-67659b2b9ae0,Sarah Watson,Mathematics,2019-08-14,0.9,97.35,74.11,False,Fall,1.9,9.7
1b459754-b0f2-4ffb-b22a-a824d0192f10,Kayla Brown,Mathematics,2024-01-21,0.55,88.13,86.58,False,Fall,1.9,8.3
c1c90b5e-e40c-43eb-a01f-867e30716a03,Angel Andersen,Engineering,2021-09-26,0.84,58.63,50.69,False,Spring,2.5,4.0
3bcd97e6-e460-4375-9f9b-56fc5f7f5e5c,Oscar Collins,Mathematics,2020-01-16,0.96,97.17,51.59,False,Spring,2.0,8.8
2635733b-de3a-4431-a6d4-fb9afc03d847,Alexis Harris,Computer Science,2022-12-18,0.59,50.69,57.59,True,Summer,3.3,4.8
a06c3b3e-103c-4d8e-815e-35fff6fb5090,Lori Morris,Engineering,2022-10-20,0.75,64.25,53.84,False,Fall,4.1,5.1
51d751a8-5a91-43b0-97e6-b6b3b8e9c271,Colton Medina,Computer Science,2023-08-28,0.78,80.39,61.24,False,Fall,3.4,4.6
3f00188c-3171-4030-a64e-ef8ddd30416f,Michael Hughes,Business Administration,2021-09-09,0.63,92.56,82.88,False,Spring,4.0,4.6
70a6574f-7a40-48b3-82e4-9317626a1612,Melissa Gibson,Business Administration,2020-03-05,0.78,94.41,72.41,True,Summer,3.3,1.9
c422c7ff-17b7-42ca-af20-ba59bb1b3d0a,Natalie Smith,Mathematics,2024-01-20,0.94,82.08,88.94,True,Spring,3.4,3.1
790507dc-4bd1-4ccb-b799-af634777aacf,Wesley Khan,Business Administration,2020-01-02,0.88,71.08,53.09,False,Fall,3.8,4.1
81df3a2e-39df-4293-b646-37bf5fd9a7be,Sarah Johnson,Business Administration,2021-06-27,0.89,96.61,89.44,False,Fall,1.1,7.1
4b3edf0d-0019-48e4-b82b-6b45d2e57552,Brendan King,Business Administration,2021-07-27,0.79,53.71,50.2,False,Summer,4.4,5.9
ddf4f8b2-6d88-4fd9-b6bb-90f14957f9a3,Tina Nelson,Mathematics,2023-03-20,0.9,68.65,82.96,True,Summer,1.3,5.2
0509e8e1-c336-4898-ae2b-bc68450db550,Amanda Salas,Engineering,2023-09-26,0.6,74.13,66.8,True,Summer,5.0,6.8
7b4bf83d-51da-45ff-9076-928feb2b0d89,Brian Mccarthy,Physics,2021-10-31,0.65,50.44,64.89,False,Spring,2.6,8.3
4a9630b0-000e-4ac0-82c0-5b0b0b1e3528,Cody Kelly,Engineering,2022-01-25,0.78,81.97,94.79,True,Spring,2.0,1.1
c554cced-5761-4d33-ae3b-a31e1a67cd6b,Scott Ball,Computer Science,2024-04-07,0.8,98.48,57.77,False,Fall,2.1,3.1
bda7a408-c7b9-430d-91a0-a60164a208c4,Christina Thompson,Literature,2020-12-19,0.84,84.2,92.12,False,Summer,4.3,9.8
828f3e2a-4492-4095-826e-184350962354,Maria Mathis,Mathematics,2023-05-18,0.8,79.78,95.42,False,Summer,3.7,2.1
330440a2-b713-4b9e-b212-aa07e15777f5,Melissa Walker,Physics,2019-12-27,0.79,99.68,77.88,True,Fall,1.1,7.4
b5897856-cd07-43de-80fe-8a72e5139dd9,Heather Hines,Engineering,2019-08-12,0.79,66.46,66.13,True,Fall,4.6,1.6
fc1db250-5705-4d0b-9339-a8481a88b719,Wesley Bentley,Art,2021-05-15,0.67,62.8,98.21,False,Summer,4.4,3.5
25ae537c-1f0a-4a23-8d60-27fad3a61591,Jason Neal,Literature,2019-09-18,0.62,99.29,93.13,True,Summer,3.3,2.8
91fd4bcb-d3b5-41d0-8992-b7fd5a2c468b,Kelly Lin,Literature,2021-08-19,0.71,59.53,95.67,False,Spring,2.7,2.9
fe2a9c9a-ace7-4b3f-8615-6b2838400bd6,Nancy Wells DDS,Engineering,2019-06-27,0.88,71.5,95.91,False,Spring,4.9,5.7
8f0e1ddb-0085-4e6d-80f8-e0291a35514e,Allison May,Physics,2019-07-29,0.95,56.75,69.87,True,Spring,1.6,1.0
54186406-e00c-40e3-9628-4e61a3ff336f,Haley Davis,Business Administration,2022-06-11,0.95,78.73,71.76,True,Fall,1.6,2.2
4af657aa-206c-474e-8846-3ece02f70d7d,Kathryn Boyle,Mathematics,2022-03-18,0.72,70.65,92.88,False,Spring,4.2,8.9
2309d759-c268-41d9-9368-1cf19e6700b8,Kenneth Taylor,Physics,2021-03-22,0.82,89.97,68.11,False,Summer,3.0,2.4
528cd122-e3b5-4985-8049-ba02911cf9e0,Pamela Snyder,Literature,2022-01-20,0.52,84.95,89.94,True,Summer,3.1,1.9
38fe8678-8eb6-453c-8706-8950fc09432c,Jessica Chapman,Business Administration,2023-06-21,0.75,82.19,84.82,False,Fall,1.5,1.4
23f5c1c5-be4a-4064-b79b-5165648afcb4,Stephanie Fernandez,Art,2024-02-14,0.75,99.88,57.02,True,Fall,3.3,1.7
c8be46e4-b86b-48db-89ba-8fc35f55bfc3,Ashley Johnson,Engineering,2023-08-24,0.79,65.32,92.36,True,Summer,4.3,7.3
8667130e-003c-4367-8c32-e3a619cc478a,Miss Angela Knight,Literature,2020-01-06,0.93,94.15,50.5,False,Fall,3.2,7.6
763e7806-8d78-4fef-b313-d0cd0cc31a11,Laura Fuller,Computer Science,2022-11-30,0.63,52.17,64.94,False,Spring,5.0,5.1
c3498f83-3c4d-4ce1-ad5a-446e9f145e95,Tamara Baker,Literature,2024-04-17,0.52,64.68,50.4,True,Fall,4.1,2.1
10aada43-2016-40e3-8843-cdeaf71b8d59,Christopher Chandler,Computer Science,2023-01-28,0.53,61.67,79.88,False,Fall,3.2,5.8
1f400a2d-7275-48cb-9afe-2d27de6c076a,Derek Valdez,Art,2020-03-15,0.61,68.37,55.26,False,Spring,4.2,8.4
85679d69-b1c1-44ae-b297-efbdd6d982b2,Jocelyn Sullivan,Computer Science,2022-06-03,0.83,76.27,78.79,True,Summer,2.9,4.4
fe32f463-ff30-48af-b629-88c80088ffee,Alexandra Williams,Literature,2020-04-25,0.84,61.39,69.13,True,Fall,3.4,2.1
f628bc8d-6b09-402e-a406-2eea5651b7bb,David Williams,Computer Science,2021-06-27,0.78,61.16,99.74,True,Fall,1.6,7.2
829057b9-1198-4ba7-8aeb-046f2757139e,Samantha Smith,Physics,2021-12-29,0.72,99.06,56.31,False,Fall,1.3,1.7
4742feee-ba44-4c69-96e4-003b5bbe46cd,Sergio Palmer,Engineering,2020-06-08,0.75,98.13,89.94,True,Summer,2.3,6.4
3fc3f821-422a-4976-a599-9f1a863763fe,Thomas Wang,Physics,2021-04-03,0.92,75.58,72.47,False,Summer,2.9,8.6
0c39b3a7-b73c-478e-a5cd-6e404a819d98,Monica Ramirez,Computer Science,2023-08-24,0.89,58.92,68.9,True,Summer,3.6,4.0
1d9b7268-f25e-435b-8a09-7cb1a2b63faa,Dana Nguyen,Computer Science,2021-05-11,0.71,55.11,59.27,False,Summer,2.8,9.7
5ef38db0-6e2e-4471-877e-92857cd56016,Albert Ellison,Computer Science,2021-06-09,0.99,66.67,87.05,False,Summer,4.5,7.6
76b3e3d9-a896-4074-8e4b-8d7472726a69,Carolyn Singh,Engineering,2020-01-29,0.65,83.67,58.78,True,Fall,3.8,2.2
666ac866-7795-4daf-ba70-787c1e1f666e,Melissa Logan,Physics,2024-03-13,0.93,91.28,83.85,False,Summer,4.0,6.5
4bb14e6f-47fb-4f99-95d5-fcefd81d3108,Kristi Mendoza,Literature,2022-10-23,0.54,65.73,65.57,True,Spring,4.0,6.5
109a9adc-7da5-4469-80fd-19b37aee2ac7,Howard Hawkins,Engineering,2022-02-20,0.81,79.17,87.4,False,Fall,1.1,6.3
18308eea-caf5-4844-877c-4d7ddb2d265c,Lindsay Oconnor,Mathematics,2022-05-02,0.98,59.15,58.59,True,Spring,1.7,7.0
8a1c2ba7-925b-4126-b669-626b00f077bd,Jill Tucker,Mathematics,2020-06-02,0.68,62.61,66.44,True,Summer,1.1,3.3
607e80e5-7375-4e16-84b2-24683b8cb8ba,Joel Hart,Mathematics,2021-01-09,0.84,65.27,53.01,True,Summer,2.7,8.8
91846731-2267-4962-aa5f-486e1ebb8c2f,Stephanie Henson,Business Administration,2019-12-08,0.95,55.97,69.7,True,Spring,1.1,7.9
e9c1eec2-0e73-4317-b2df-719017e461e5,Jill Steele,Mathematics,2022-04-19,0.96,51.96,77.04,False,Fall,1.9,9.0
2f833b28-d821-4415-b61e-5e94aa715da7,Jennifer Richardson,Art,2021-07-06,0.75,78.89,54.06,False,Spring,2.7,2.1
96404aaa-a7c1-40b9-a7b8-5b2f81cc5441,Jennifer Long,Computer Science,2020-01-22,0.98,83.24,55.85,False,Spring,1.1,6.4
ff9f645b-c3a7-4613-9ea6-d62e53919fa1,Brandy Cooke,Mathematics,2022-06-05,0.98,65.9,64.97,False,Fall,3.9,8.7
6fe6a659-2040-40fe-8c57-4d3af097959e,Christopher Castillo,Mathematics,2019-09-22,0.77,55.56,66.53,False,Fall,2.1,1.9
c038b9f4-64c6-448e-b2b4-e589b701b469,Justin Lyons,Business Administration,2021-12-12,0.55,64.18,59.28,False,Spring,1.5,6.1
5427d10c-5467-49bd-93dc-db89a1753336,Kimberly Stewart,Art,2020-06-15,0.83,69.04,82.63,True,Spring,4.5,3.8
d873dd1f-cdac-4591-9a78-0bb5ec0d1143,Joann Thompson,Business Administration,2019-11-21,0.63,83.8,64.61,False,Summer,3.6,4.8
447d9ee5-be49-4540-9db8-96c7f4ab9d2b,Alice Watson,Literature,2022-03-02,0.72,63.22,67.01,True,Spring,2.0,4.3
0da922e9-9fdb-4579-97a3-b5df448070e3,Dustin Willis,Literature,2019-07-13,0.8,77.51,73.74,False,Summer,2.3,4.9
313c2d36-a89e-4f08-8ec1-ea4606facb4b,Logan Simon MD,Physics,2020-09-05,0.72,75.06,60.23,True,Spring,1.9,6.0
fcf9a2cc-523b-4cdd-a845-e97993c980af,Cheryl Liu,Literature,2020-06-20,0.98,63.35,59.22,False,Spring,2.7,6.4
a580086d-0564-44be-aff7-e279201e3531,Shannon Holmes,Engineering,2019-06-02,0.77,87.85,97.49,False,Spring,2.0,3.6
ba3c405b-90b6-4329-ba57-569d5133dd36,Katrina Raymond,Computer Science,2020-01-17,0.88,77.35,71.99,False,Fall,3.1,6.2
7bcf8179-481e-4b14-8665-80b62025db1a,Deborah Jones,Mathematics,2020-01-21,1.0,69.95,62.29,True,Spring,4.0,7.0
901fe67d-f2d5-4f7f-b2f7-f1351f75b974,Steven Hall,Physics,2024-04-08,0.92,88.94,76.26,False,Fall,2.5,3.3
e0ce4ac0-6b93-4e91-9ffc-113f1599f20c,Marc Ponce,Mathematics,2020-03-21,0.54,56.03,84.15,False,Fall,4.1,3.3
27373659-93e7-4d72-a064-b003f8406f83,Mrs. Katherine Garza,Computer Science,2021-06-03,0.85,55.21,61.61,False,Fall,2.2,4.0
91406b38-9f05-4109-bbdf-ec69c346b33b,Susan Bartlett,Business Administration,2021-11-26,0.63,53.17,51.36,False,Fall,2.9,9.1
fcd26f65-60a9-40ef-9b26-77b0919069ab,Spencer Dodson,Computer Science,2021-07-12,0.83,63.94,55.87,False,Fall,2.5,3.5
2382a2e0-3bdf-4651-9419-643029f0f046,Tina Cunningham,Business Administration,2019-09-07,0.68,82.07,65.3,False,Spring,4.3,3.0
5788c7af-e744-4d07-accb-196edb52dc64,Chris Porter,Business Administration,2022-10-12,0.91,64.97,72.35,False,Summer,4.9,7.7
b551f45e-2afa-45b0-b8f2-c0d733700fda,Ronald Bailey,Mathematics,2023-02-04,0.93,83.42,75.54,False,Summer,1.9,3.6
96565c87-37af-41ed-95a5-bcf826a7232d,Sarah Jones,Literature,2022-11-04,0.51,56.65,73.47,False,Summer,3.4,6.7
c8bfaef8-0067-4887-bd5a-9ab8e72c818a,Leah Pena,Physics,2024-04-07,0.54,61.96,65.78,False,Summer,2.6,1.2
ea17a090-82ab-4d1a-afb4-af60d64cb9cc,Dawn Chambers,Engineering,2021-11-07,0.94,83.12,84.84,True,Spring,2.9,2.8
cf20a140-1c4d-43af-8435-4ab02311c4ce,Bonnie Hoffman,Engineering,2021-10-24,0.59,61.68,67.52,True,Spring,2.2,1.5
bcdbff49-a789-4d06-978d-a4b60c8d1c54,Zoe Fuentes,Computer Science,2023-01-26,0.8,58.87,52.42,False,Fall,2.8,1.6
fa169a40-4889-4238-98e5-4f8be296d948,Dawn Suarez,Computer Science,2020-01-16,0.62,60.87,91.81,True,Summer,4.6,1.8
4946b357-b30b-4e2f-a1b7-12a08e799963,Linda Martin,Business Administration,2019-09-09,0.53,92.93,96.33,False,Summer,3.0,9.6
147e4551-d7d9-46af-b99f-452fba9053f8,Patrick Nelson,Business Administration,2024-04-03,0.78,78.44,84.71,True,Summer,1.8,5.2
d947b222-1f75-479a-b922-4d21518dd7e7,Mark Castro,Literature,2023-02-02,0.89,98.66,74.11,False,Summer,1.8,4.7
90bdac90-8c9d-4043-b76c-b871d462cfb8,Devin Perez,Literature,2023-09-05,0.94,76.79,62.37,False,Summer,4.0,1.4
ad4c1d11-dbb9-4cdd-8e6b-2705ed70aba4,Jacob Dougherty,Computer Science,2020-08-08,0.69,99.84,99.36,True,Spring,1.0,5.6
5287102a-4fd5-4c0b-9464-849419bdeaea,Christy Barnes,Literature,2023-12-11,0.77,58.37,85.84,False,Summer,3.5,8.1
73f98cd9-5355-4eb8-b44a-e4bb6fedb61e,Elizabeth Harris,Art,2021-06-10,0.87,71.29,84.49,True,Fall,2.1,7.1
b3821162-d6a1-414b-b28e-51088e4744d8,Anthony Coleman,Mathematics,2023-11-25,0.61,72.09,75.41,False,Summer,3.4,7.8
bf5a9caf-ffaf-4e81-96b9-8e8fbb1a1499,John Castillo,Engineering,2021-08-12,0.87,99.19,96.51,True,Spring,2.4,3.2
9da03975-848b-48a7-bd97-a21c9b77ef56,Ronald Anderson,Business Administration,2022-01-01,0.71,87.33,89.76,True,Fall,4.3,8.5
12d74d81-720a-4cac-b4ec-b2a56f5e3fcd,Vanessa Knight,Computer Science,2019-11-06,0.89,72.1,62.63,False,Summer,2.9,1.7
c60f9c27-119b-4fce-9bfb-9e693ddb1cc1,Mark Wagner DVM,Art,2020-05-28,0.73,97.93,66.72,True,Spring,2.8,9.4
2ef27087-291b-4073-b074-b9fe25c9ac4e,Mrs. Ariel Trevino,Computer Science,2022-11-17,0.73,78.01,67.25,True,Summer,4.9,8.6
d0ff4427-8765-4ef5-9ff6-30ece8420ea0,Holly Aguirre,Computer Science,2022-04-25,0.66,96.29,69.09,True,Spring,3.9,8.0
3b00546c-faaa-42dd-b079-971a728b9c45,Paul Walker,Mathematics,2023-01-09,0.73,98.67,63.03,False,Summer,2.7,7.2
caf6d714-ed5f-42f8-8977-ba09ba94681b,Victor Bowman,Mathematics,2023-07-11,0.55,97.24,86.97,True,Spring,4.1,7.3
44f00b69-e72b-4d7b-848b-b6bf7ce5f9fa,Hailey Williams,Physics,2020-01-17,0.52,97.59,94.85,False,Summer,2.1,2.2
89c75236-1e4a-4183-8070-def4b54bdae2,Jennifer Nunez,Business Administration,2020-03-09,0.8,91.45,94.78,True,Spring,3.4,2.8
f5c3fff9-1cb0-4bb1-9252-b5dd20866c90,Reginald Wilson,Art,2020-08-03,0.68,98.85,91.12,True,Summer,3.3,7.8
5225ab59-ad75-4fe3-9f98-d08cba71eb5b,Michele Sanchez,Mathematics,2020-04-23,0.68,57.78,94.07,True,Spring,1.6,1.9
7cbe6219-ae1d-4572-93d8-80f177a8b55b,Jennifer Gallagher,Physics,2023-07-07,0.91,70.98,62.65,False,Fall,4.4,8.7
68f7133c-8a35-4440-b199-13efff592050,Jose Kaiser,Mathematics,2020-12-21,0.71,69.44,54.69,False,Fall,1.7,6.5
ac595592-7920-4143-8a3b-c1a845d07c03,Christopher Smith,Literature,2021-03-13,0.79,81.47,90.93,False,Summer,4.9,7.2
bb764a10-457d-49c0-ba12-b21b10672b77,Sarah Lopez,Physics,2020-11-10,0.54,87.02,95.12,False,Summer,1.3,3.3
de0cb247-c095-4ad9-bf20-5898043ee4c0,Joshua Webb,Literature,2023-11-05,0.8,66.4,99.1,False,Fall,3.8,1.1
6358c54d-0fb4-4d5c-99c3-caa9f9bee25f,Anthony Hartman,Literature,2022-07-03,0.78,56.66,83.31,True,Spring,1.8,5.5
d3c91b36-048b-4125-96a8-1888d0aced93,Bryan Maldonado,Physics,2020-04-10,0.96,72.42,87.86,False,Fall,4.4,3.7
ca884ba4-d52c-433d-8a15-7055d52bf58f,Matthew Garcia,Mathematics,2021-11-18,0.69,56.79,91.97,True,Summer,4.9,5.0
443f8b72-0a4a-480a-9d35-bee436f5b445,Justin Brewer,Business Administration,2022-12-21,0.91,76.21,73.35,False,Summer,2.0,1.3
5448fffe-1fd5-4e88-9f0b-4363594ef656,Jaclyn Clark,Mathematics,2020-03-06,0.78,83.76,55.1,True,Fall,2.3,3.5
9b6fc2f2-6265-4578-82bc-c9367cb73ba1,Kathy Vasquez,Business Administration,2020-05-13,0.69,71.2,56.25,False,Summer,1.3,2.1
c9178fbd-d2f5-42d6-b975-8a3aa951f884,David Best,Computer Science,2021-07-29,0.79,80.57,87.94,True,Summer,3.0,4.5
f896af0b-858d-4bea-8591-6a61e18eb9d3,Dillon Myers,Computer Science,2019-05-25,0.76,50.35,86.17,True,Spring,1.7,5.0
a8a7e050-8780-4763-b4cb-6b376388b7df,Deborah Donovan,Business Administration,2019-08-04,0.78,94.17,60.01,False,Summer,3.8,1.5
6b3efe82-4629-49c5-83c1-112efab93220,Wanda Hudson,Art,2021-10-09,0.66,59.74,87.09,False,Summer,3.3,7.6
a96028e9-49bc-4353-b603-45680d3303b8,Luis Clark,Literature,2022-04-05,0.87,94.92,88.76,False,Fall,2.6,8.4
9dbb1f9c-557b-4eec-a4ce-14c8a71c3149,Kenneth Black,Business Administration,2019-09-03,0.58,61.47,76.6,True,Summer,3.6,5.0
247e0a13-3a71-4557-b40b-665b3e7cf3a0,Christina Miller,Mathematics,2020-06-25,0.95,94.98,82.68,True,Spring,3.5,8.8
532a56c8-ee54-4fe9-b997-8123e40f826d,Jason Sharp,Mathematics,2019-08-21,0.91,84.27,99.37,True,Spring,3.2,6.1
354b9def-7979-4380-a468-795987de4b68,Stephen Cain,Computer Science,2023-09-19,0.72,77.37,52.78,False,Spring,4.7,9.0
bd0b2dd3-c5b9-470c-826a-8fe60c6110ac,Cheryl Love,Computer Science,2020-01-13,0.53,60.54,97.66,True,Spring,2.4,2.6
695ed688-5df7-4112-99d8-c71dd34a20dc,Megan Smith,Engineering,2021-06-08,0.7,91.55,81.24,False,Spring,4.9,7.7
fc3b071e-7200-4073-bc0e-dc5685d6c819,Christopher Wise,Physics,2022-05-12,0.66,61.05,99.13,True,Fall,4.6,3.1
a0c7419c-8e7c-485a-917b-cf273c97c624,Sarah Santana,Business Administration,2022-08-09,0.79,50.4,65.75,True,Spring,1.7,8.8
e37e1412-4949-466f-a0dc-85f4dbc50a92,Kathryn Gonzalez,Art,2023-11-08,0.63,51.96,63.01,True,Spring,1.1,9.3
c91ad6f4-2510-4623-aa74-a01a7af8fc83,James Santos,Computer Science,2024-01-12,0.54,99.51,54.64,True,Fall,1.7,3.2
a49bedb8-c4f1-4a9b-aa32-96ddd64b51a2,Courtney Little,Engineering,2019-08-18,0.82,69.77,52.92,True,Summer,3.8,3.1
7e2c7deb-48aa-45f1-8136-45f3bef4dfbe,Steven Obrien,Physics,2022-05-05,0.78,82.2,61.21,True,Spring,4.6,5.9
5c31283a-4c53-4237-9d87-78347a2dcf9d,Michael Montgomery,Art,2023-10-17,0.76,75.0,69.25,False,Spring,3.7,1.2
76f93c97-8882-4c2a-a4a6-514349913a0e,Stephanie Villanueva,Literature,2022-03-27,0.82,63.74,67.25,True,Fall,2.5,1.2
81f0e017-6220-4d1a-88aa-3cf0e12bb34c,Ashley Medina,Literature,2020-05-18,0.53,51.83,75.87,True,Spring,1.4,4.2
8a3fce55-2ce2-4ea9-94f7-de734a4a5388,Robert Cooke,Business Administration,2019-06-14,0.51,97.73,85.01,False,Fall,3.4,7.1
487c021c-d444-4cbb-b23e-64bf8d53e5b8,David Vincent,Art,2020-03-01,0.74,75.05,72.78,True,Fall,2.6,6.7
aff22c2b-1a4c-45d3-95ca-5de29bf4418c,Sarah Schaefer,Engineering,2024-01-07,0.95,59.99,76.31,True,Spring,1.5,6.3
28064679-297b-44a7-8d94-65983fcffb03,Beth Schultz,Business Administration,2023-08-27,0.99,58.33,61.29,False,Spring,4.9,8.5
29d388d2-1d4b-4b34-8bbf-ef33ef3e9ee8,Angel Hardin,Business Administration,2024-02-13,0.72,94.56,83.91,False,Spring,3.4,8.2
83a6fbdd-b650-490c-b2cc-32358d11c9b8,Marcus Reyes,Engineering,2023-07-15,0.53,98.29,86.83,False,Summer,2.6,8.7
290e5f3d-08a0-49d4-afe6-856da8764c85,Larry Allen,Physics,2020-09-19,0.66,93.62,54.38,True,Spring,1.9,6.0
5943f2b9-7282-4a7a-8e2b-974f938ab846,Michael Woods,Literature,2019-11-29,0.93,51.56,72.39,False,Spring,1.3,1.8
8e702917-3f9e-4bc9-88f1-b71b672f28ec,Matthew Garcia,Mathematics,2019-06-02,0.97,92.52,70.02,False,Fall,4.9,8.5
f9e114d1-3a7a-4395-b97a-67bafd024f48,Patricia Fernandez,Engineering,2021-05-04,0.82,66.98,87.95,True,Spring,3.2,2.7
299ad901-6ac2-4885-8a4d-4c68db93cf7e,Francis Farley,Computer Science,2021-01-04,0.66,80.6,98.21,False,Summer,1.2,8.2
e543cb7b-84d4-4ca5-a11b-63a60f7ef7e9,Matthew Clayton,Business Administration,2019-12-21,0.94,86.15,81.71,True,Fall,1.3,9.0
5015d841-91c2-4155-ad4b-3f411299e0c0,Ryan Wright,Physics,2024-02-27,0.82,81.05,50.63,True,Summer,2.9,6.0
3b6c2edb-5b3a-41c8-989a-23b12971f979,Michael Sherman,Engineering,2023-09-04,0.9,74.57,68.96,False,Summer,2.4,9.0
ab90cbd2-0f92-4cc5-af66-8320144ee22e,Judy Adams,Mathematics,2021-08-08,0.71,59.25,59.33,False,Fall,1.3,1.4
2e7c629a-e409-41a0-8e2f-437f51f592e3,Paul Lewis,Literature,2024-03-15,0.76,63.25,71.83,True,Fall,4.2,8.0
fcaa19d5-fbe2-41e2-aac2-c80ada85e546,Donald Rodriguez,Literature,2021-10-14,0.73,55.22,68.36,False,Fall,4.1,4.3
b5240189-cf54-4045-bf3f-0334955b66a9,Jessica Williams,Literature,2022-12-01,0.67,95.44,57.04,True,Fall,2.7,9.6
017de476-65cc-4c28-859e-ee2dcfe549d1,Tiffany Harris,Physics,2020-06-02,0.89,82.67,78.63,True,Summer,3.5,2.2
5bc31322-be89-486c-a331-a1be610e392d,Rick Rice,Art,2024-05-08,0.59,60.37,50.19,False,Spring,3.7,2.1
c0c15238-1c7c-423a-bc24-e9177fa553f5,Stephanie Beltran,Business Administration,2022-05-13,0.63,78.88,69.33,True,Summer,1.9,9.1
c0ae1ab3-c7d8-4a53-8945-cd4fbe2c1245,Andrea Jones,Computer Science,2022-01-11,0.98,53.7,59.08,True,Spring,2.0,8.7
f1c88b6f-ed3b-4749-8116-b5ca92fb8f62,James Young,Art,2024-04-16,0.98,90.0,93.44,True,Spring,5.0,6.2
de1748dd-0f83-4d59-bbbf-7b33d0eba854,Gina Parsons,Physics,2024-04-03,0.98,89.37,59.18,True,Summer,2.2,5.2
a872bf5f-f9fd-47c8-a46c-fc276d334022,Deborah Murphy,Mathematics,2021-01-12,0.88,89.63,51.14,True,Fall,2.8,2.4
64c18548-a768-4118-bcb5-3d36dbc3e99b,Steven Shepherd,Computer Science,2024-01-16,0.59,92.5,66.86,True,Fall,1.0,9.7
0c3a2431-2b5d-4a26-bf71-cf8043a8f758,Lindsey Sullivan,Literature,2022-06-20,0.97,85.68,71.94,True,Spring,1.1,7.2
6cbb7087-f492-45a1-b83e-23f71cdbbe9d,Mary Rose,Computer Science,2022-01-22,0.92,99.15,99.69,False,Fall,2.5,2.8
fa7c406e-ee5b-4350-b157-5b67be3d649b,Victoria Barry,Physics,2022-11-26,0.74,59.08,62.32,True,Fall,3.5,6.9
840939d8-2307-4072-a82b-206b88212447,Stanley Brown,Computer Science,2022-06-07,0.86,81.74,71.67,True,Summer,2.9,2.1
83419099-eb22-4549-b508-58df1d0b389d,Martha Brewer,Mathematics,2021-07-02,0.81,73.64,54.03,False,Summer,3.3,9.4
